n_robots,seed,arm,pose_rmse,align_rmse,trust_yield,n_delivered
4,36,fifo,0.2552269197447802,0.24854505750052877,0.467577124971633,32
4,36,bacs_gated,0.22070405487033545,0.2234676938833696,0.3844796602718123,32
4,36,plus_0.30_6,0.2527224312533243,0.244031933675954,0.389690259654244,32
4,36,plus_0.60_5,0.22189194069774623,0.23309962804481824,0.3952948749397641,32
4,37,fifo,0.33837163800814274,0.1892464130013649,0.5039718727392346,32
4,37,bacs_gated,0.4180715404799376,0.27556612440511513,0.35517868240578754,32
4,37,plus_0.30_6,0.37002235485926543,0.21536829234429258,0.34237232868245543,32
4,37,plus_0.60_5,0.3166831071519261,0.19280257614252258,0.3308517236524462,32
4,38,fifo,0.4025972373741597,0.24287942642805696,0.496732918736315,32
4,38,bacs_gated,0.5615202354288028,0.20285579003725507,0.35801613393808274,32
4,38,plus_0.30_6,0.5075309531330584,0.1683607791445249,0.35259263635783455,32
4,38,plus_0.60_5,0.4753857437378301,0.14373206677448958,0.3548176216700967,32
4,39,fifo,0.43974197244252033,0.2409216757372452,0.3656029475264649,32
4,39,bacs_gated,0.4107090885007036,0.16569874630635906,0.4269286405304446,32
4,39,plus_0.30_6,0.40672959721399177,0.15496329795789948,0.42982600530361126,32
4,39,plus_0.60_5,0.40858073366968983,0.16260922953890952,0.4280716236510989,32
5,10,fifo,0.27439310527192146,0.24915574566069582,0.3939045222079193,40
5,10,bacs_gated,0.43664484076415405,0.09225168443378273,0.49522418616594843,40
5,10,plus_0.30_6,0.4665744511494512,0.14665930675885436,0.48973273463444267,40
5,10,plus_0.60_5,0.46394930579753435,0.15665981809115306,0.4771814910068077,40
5,11,fifo,0.3728198899703477,0.261265613073408,0.5443496812635671,40
5,11,bacs_gated,0.30543086946505754,0.13261512058472427,0.5949151337106722,40
5,11,plus_0.30_6,0.3103320767872509,0.16139826186619208,0.593040527812032,40
5,11,plus_0.60_5,0.29182259420605844,0.15899920310632726,0.5628805727300421,40
5,12,fifo,0.23924259718467702,0.3195564729160222,0.4202853826136912,40
5,12,bacs_gated,0.5058445491514736,0.14332368185324906,0.4415230599358674,40
5,12,plus_0.30_6,0.3793148698622464,0.1931773338736935,0.472805309956731,40
5,12,plus_0.60_5,0.43519011830740933,0.6153657813321529,0.4942278558427645,40
5,13,fifo,0.2612809886852307,0.37621925801894207,0.41596299154537864,40
5,13,bacs_gated,0.39621334885389375,0.7150340472803005,0.44251995252880716,40
5,13,plus_0.30_6,0.2758322859951927,0.16408672579877548,0.3990962402921638,40
5,13,plus_0.60_5,0.4782361886866508,0.7880867264819924,0.37820579757136064,40
5,14,fifo,0.2405450700304308,0.23410445914673622,0.45405022051378163,40
5,14,bacs_gated,0.2923740906872839,0.22312075232666406,0.5025937946421913,40
5,14,plus_0.30_6,0.293932271822185,0.17061956540439951,0.5274004051412046,40
5,14,plus_0.60_5,0.2837738796106279,0.16078110771303916,0.4836299487263174,40
5,15,fifo,0.3576683905445167,0.20890260379673686,0.5161913588429747,40
5,15,bacs_gated,0.39564903699328713,0.12966075379171432,0.5445410948819827,40
5,15,plus_0.30_6,0.4459746301092574,0.24280010378364308,0.5419910160212913,40
5,15,plus_0.60_5,0.33336656821956157,0.18203062337599485,0.5196393123345804,40
5,16,fifo,0.21420313040703218,0.14335209837260363,0.5291163156809862,40
5,16,bacs_gated,0.31773877898900144,0.1152608133361529,0.5399298692355842,40
5,16,plus_0.30_6,0.31844796725391167,0.09477041406551148,0.5417557099384848,40
5,16,plus_0.60_5,0.22650981464251085,0.15436994494914802,0.5267853168608105,40
5,17,fifo,0.6150246369754049,0.7807537509821294,0.3974135315585849,40
5,17,bacs_gated,0.33501453170755696,0.35396794006146176,0.4854522520743408,40
5,17,plus_0.30_6,0.3689770168851654,0.3654547686699926,0.42510414879028086,40
5,17,plus_0.60_5,0.36841148659814316,0.3245977943702387,0.4051046365950297,40
5,18,fifo,0.2964824011433893,0.17908496676318028,0.517769756625082,40
5,18,bacs_gated,0.38556418529648634,0.2141050431306908,0.5550742380359125,40
5,18,plus_0.30_6,0.39629619375002173,0.1997111323850585,0.53101590477266,40
5,18,plus_0.60_5,0.34051430272363015,0.152560364384965,0.5128307115353972,40
5,19,fifo,0.18987139127034064,0.18159025186628272,0.5628522018238409,40
5,19,bacs_gated,0.3254613396267164,0.32756264243280103,0.5551002751037001,40
5,19,plus_0.30_6,0.33266882159147865,0.2987848547936593,0.5548867674299311,40
5,19,plus_0.60_5,0.23664809516425445,0.2672025219477435,0.5167579073091295,40
5,20,fifo,0.3084851626784154,0.16892157251506362,0.46545384720391547,40
5,20,bacs_gated,0.25256395748181043,0.09569125067182876,0.5246517893909891,40
5,20,plus_0.30_6,0.28872185890153546,0.08844655822263467,0.5263612405551066,40
5,20,plus_0.60_5,0.27023080515689474,0.09965807110167572,0.454238830809472,40
5,21,fifo,0.45138136029061504,0.2745909904622052,0.46193703434025285,40
5,21,bacs_gated,0.3845141927643096,0.14447311334741453,0.5338511850657018,40
5,21,plus_0.30_6,0.3367748125683873,0.18866869957069626,0.4277048518522877,40
5,21,plus_0.60_5,0.35707507736164906,0.16300248941650938,0.37252228351658057,40
5,22,fifo,0.284460282953982,0.19553484438023616,0.5296010051629569,40
5,22,bacs_gated,0.35610197838478963,0.3506263410641663,0.5133455871073849,40
5,22,plus_0.30_6,0.3972827870499116,0.13472507252960544,0.5412711786171724,40
5,22,plus_0.60_5,0.4989069040624694,0.1909683500495821,0.5002011764046796,40
5,23,fifo,0.30604162292985954,0.152189151331648,0.4930683114676424,40
5,23,bacs_gated,0.4443698359402258,0.13710504582351132,0.5219769906084526,40
5,23,plus_0.30_6,0.4379358477998634,0.13398684959506454,0.5082743014941187,40
5,23,plus_0.60_5,0.37297125056299185,0.1367389665791856,0.4662628409583672,40
5,24,fifo,0.3580939562151889,0.3630602147945286,0.5414371511277425,40
5,24,bacs_gated,0.44816072115095645,0.14282636633124954,0.395281164897466,40
5,24,plus_0.30_6,0.5121494643672917,0.2502352349866513,0.418909012304377,40
5,24,plus_0.60_5,0.4379675163493242,0.2411106078420576,0.324398179718372,40
5,25,fifo,0.22848512855435005,0.2736022052309779,0.5487321246529285,40
5,25,bacs_gated,0.25900034931607047,0.15163990358002383,0.5718664102914307,40
5,25,plus_0.30_6,0.2509905601632494,0.13049583055505887,0.5571940151485636,40
5,25,plus_0.60_5,0.21213294030495944,0.10336689071452151,0.5469273730426907,40
5,26,fifo,0.6118322831502188,0.21186501564220903,0.44105584031075545,40
5,26,bacs_gated,0.452830447150183,0.12143538516201824,0.5346702289147809,40
5,26,plus_0.30_6,0.49108322487576306,0.16036988843347874,0.5375934800929472,40
5,26,plus_0.60_5,0.5351620890669259,0.15879869001558547,0.4807661055100293,40
5,27,fifo,0.2422519093317331,0.18128444582980682,0.4808300563246536,40
5,27,bacs_gated,0.25068982147364643,0.1195370561317426,0.4951567872557101,40
5,27,plus_0.30_6,0.21134770887794954,0.1855690939770224,0.45939880398240496,40
5,27,plus_0.60_5,0.4519047129470408,0.437080075044632,0.47136233445940334,40
5,28,fifo,0.26485439318949794,0.3870334593407438,0.4814475500115992,40
5,28,bacs_gated,0.318167159494142,0.12983740198448196,0.5538493439594899,40
5,28,plus_0.30_6,0.3738726164989153,0.11633989901079149,0.5081980989455388,40
5,28,plus_0.60_5,0.35952808796316504,0.11306943511233855,0.4671232519070889,40
5,29,fifo,0.22553655857784805,0.22145294957884337,0.5519226651323053,40
5,29,bacs_gated,0.17390778838560225,0.17435335810116875,0.5844016974147553,40
5,29,plus_0.30_6,0.15699452653098547,0.1524654832918528,0.5976084619709325,40
5,29,plus_0.60_5,0.14513506274646237,0.15726870745412225,0.5622732028916404,40
5,30,fifo,0.23932355587601326,0.20520102289138006,0.44611197457353563,40
5,30,bacs_gated,0.21266155554453797,0.07635864137399714,0.5704178309764805,40
5,30,plus_0.30_6,0.26247843395470477,0.11675016304404735,0.5437852191170875,40
5,30,plus_0.60_5,0.23657123978584782,0.12357248804812644,0.4774642958631824,40
5,31,fifo,0.2778638439620151,0.19106249706675796,0.5883982457905682,40
5,31,bacs_gated,0.24266108113313284,0.1096526335479334,0.5548132298935995,40
5,31,plus_0.30_6,0.25076188825533724,0.13117232064843592,0.5565292517601689,40
5,31,plus_0.60_5,0.31354167894709994,0.1336989550406135,0.562000872556407,40
5,32,fifo,0.29084402084516386,0.22774535834726745,0.5701352352140663,40
5,32,bacs_gated,0.2681113541936849,0.13450231854645114,0.5589044114769319,40
5,32,plus_0.30_6,0.18462320533803125,0.12487297264723977,0.5505615578659482,40
5,32,plus_0.60_5,0.24596727749600272,0.1727469222703887,0.5513746681687783,40
5,33,fifo,0.27926458115703645,0.1958332802417063,0.5210965837226202,40
5,33,bacs_gated,0.25805931561130163,0.3540293620157961,0.522606709424015,40
5,33,plus_0.30_6,0.20361567652934306,0.14070086574941487,0.47453776790900537,40
5,33,plus_0.60_5,0.2683204483992773,0.4781533777716861,0.43751964509038077,40
5,34,fifo,0.41439628301963527,0.1545097143208735,0.506173817536363,40
5,34,bacs_gated,0.3717564958984192,0.24941621757782687,0.5231877443532873,40
5,34,plus_0.30_6,0.33323248526841537,0.2562275415369619,0.5228999789940684,40
5,34,plus_0.60_5,0.2579515965082808,0.25149046601732356,0.46625728718856563,40
5,35,fifo,0.25725845032372224,0.21728263023364477,0.5279427331350351,40
5,35,bacs_gated,0.2542741467889699,0.12231077658125263,0.608749579512485,40
5,35,plus_0.30_6,0.23280057498705745,0.12253527017277539,0.6056341082339528,40
5,35,plus_0.60_5,0.18948781450607047,0.12017438191007633,0.5884565452866921,40
5,36,fifo,0.30012603022120865,0.42400770865950443,0.4707497177631961,40
5,36,bacs_gated,0.44917760140571644,0.710888339730015,0.38791023849021644,40
5,36,plus_0.30_6,0.39539064058800144,0.4304055244313943,0.3906347948761334,40
5,36,plus_0.60_5,0.18484650062886637,0.18288267234689912,0.4395609917534376,40
5,37,fifo,0.33786072230471387,0.27827056327505634,0.503239675314591,40
5,37,bacs_gated,0.366000352023519,0.12380545300767995,0.5658323433892811,40
5,37,plus_0.30_6,0.28757277977481716,0.1490849029176867,0.5497377128723862,40
5,37,plus_0.60_5,0.2297591808767972,0.11364719175873633,0.5472993806691863,40
5,38,fifo,0.34988491892338086,0.2111923618017331,0.3983634861670379,40
5,38,bacs_gated,0.32927857637665414,0.2079552058430046,0.38019139813858305,40
5,38,plus_0.30_6,0.8179493771420456,0.3300751160580502,0.2553932993091923,40
5,38,plus_0.60_5,0.6511517997860283,0.2147090117647464,0.28939736836863644,40
5,39,fifo,0.19984044810205462,0.24389249782631459,0.5426318792671877,40
5,39,bacs_gated,0.33498149684684225,0.2272035425874619,0.47374295035805203,40
5,39,plus_0.30_6,0.37768455160681064,0.11848144674646972,0.39072628318760344,40
5,39,plus_0.60_5,0.43748994024549914,0.1120011514836134,0.4217884495449214,40
